longitude;latitude
21.73;65.4
21.74;65.4
21.75;65.4
21.77;65.41
21.78;65.4
21.77;65.4
21.77;65.4
21.79;65.4
21.82;65.39
21.83;65.39
21.82;65.4
21.84;65.4
21.85;65.4
21.85;65.42
21.86;65.41
21.87;65.4
21.88;65.4
21.89;65.41
21.9;65.4
21.92;65.4
21.92;65.41
21.93;65.41
21.93;65.42
21.89;65.43
21.91;65.44
21.93;65.44
21.92;65.45
21.93;65.44
21.95;65.43
21.99;65.41
21.98;65.42
21.99;65.41
22;65.42
21.99;65.42
22.01;65.43
22;65.44
22.01;65.44
22;65.44
22.01;65.45
22;65.45
22.02;65.46
22.02;65.47
22.03;65.46
22.04;65.47
22.03;65.47
22.02;65.47
22.01;65.47
22;65.47
21.98;65.47
21.95;65.49
21.9;65.51
21.9;65.52
21.89;65.52
21.89;65.51
21.88;65.52
21.88;65.51
21.92;65.49
21.92;65.49
21.89;65.5
21.86;65.52
21.83;65.52
21.86;65.53
21.88;65.52
21.86;65.54
21.89;65.53
21.92;65.53
21.95;65.52
21.97;65.52
21.97;65.52
22;65.51
22;65.51
22.01;65.51
22.04;65.52
22.05;65.51
22.07;65.5
22.06;65.52
22.07;65.53
22.08;65.53
22.11;65.52
22.12;65.51
22.13;65.51
22.14;65.51
22.14;65.51
22.16;65.52
22.15;65.53
22.18;65.54
22.19;65.55
22.19;65.55
22.18;65.55
22.17;65.54
22.15;65.55
22.14;65.56
22.14;65.56
22.13;65.56
22.13;65.57
22.11;65.58
22.09;65.58
22.07;65.59
22.04;65.58
22.02;65.59
22;65.6
21.97;65.61
21.97;65.62
21.95;65.63
21.94;65.64
21.89;65.65
21.88;65.66
21.86;65.66
21.83;65.66
21.82;65.67
21.82;65.68
21.8;65.69
21.78;65.7
21.78;65.71
21.76;65.72
21.75;65.74
21.75;65.75
21.76;65.75
21.77;65.74
21.78;65.73
21.83;65.69
21.83;65.68
21.84;65.67
21.88;65.67
21.9;65.67
21.93;65.66
21.95;65.65
21.97;65.64
21.97;65.65
21.99;65.64
22;65.64
22.02;65.63
22.03;65.62
22.01;65.6
22.03;65.59
22.05;65.59
22.09;65.6
22.08;65.6
22.07;65.61
22.06;65.61
22.06;65.61
22.06;65.62
22.08;65.61
22.12;65.6
22.15;65.59
22.15;65.59
22.12;65.59
22.13;65.58
22.17;65.58
22.17;65.57
22.2;65.55
22.22;65.55
22.23;65.55
22.26;65.55
22.21;65.57
22.21;65.57
22.22;65.57
22.22;65.57
22.22;65.58
22.23;65.58
22.23;65.57
22.24;65.57
22.25;65.57
22.25;65.57
22.27;65.56
22.3;65.56
22.3;65.56
22.32;65.56
22.36;65.54
22.4;65.53
22.4;65.54
22.4;65.54
22.4;65.56
22.38;65.57
22.38;65.58
22.3;65.6
22.31;65.6
22.32;65.61
22.34;65.61
22.34;65.62
22.35;65.61
22.36;65.62
22.37;65.62
22.39;65.62
22.39;65.62
22.37;65.64
22.35;65.64
22.34;65.65
22.32;65.64
22.31;65.63
22.31;65.65
22.31;65.65
22.33;65.65
22.31;65.66
22.29;65.66
22.27;65.67
22.26;65.67
22.26;65.66
22.27;65.66
22.26;65.65
22.26;65.64
22.27;65.64
22.28;65.64
22.29;65.63
22.29;65.62
22.25;65.63
22.25;65.62
22.26;65.62
22.26;65.61
22.25;65.62
22.24;65.63
22.26;65.63
22.26;65.64
22.24;65.65
22.24;65.65
22.23;65.66
22.24;65.66
22.23;65.67
22.27;65.68
22.25;65.69
22.26;65.69
22.26;65.69
22.24;65.7
22.27;65.69
22.27;65.7
22.28;65.7
22.27;65.71
22.28;65.71
22.29;65.71
22.28;65.71
22.28;65.7
22.3;65.69
22.29;65.69
22.32;65.67
22.32;65.66
22.33;65.66
22.34;65.66
22.35;65.66
22.34;65.67
22.36;65.67
22.37;65.67
22.35;65.69
22.36;65.69
22.37;65.69
22.36;65.7
22.36;65.7
22.33;65.7
22.34;65.71
22.31;65.72
22.31;65.72
22.32;65.72
22.32;65.72
22.31;65.72
22.31;65.73
22.32;65.73
22.33;65.73
22.34;65.73
22.33;65.74
22.35;65.74
22.35;65.74
22.33;65.77
22.31;65.77
22.29;65.77
22.31;65.78
22.33;65.78
22.33;65.79
22.36;65.78
22.32;65.81
22.36;65.79
22.37;65.79
22.37;65.81
22.35;65.82
22.35;65.83
22.31;65.85
22.32;65.85
22.32;65.84
22.34;65.84
22.36;65.84
22.37;65.85
22.36;65.85
22.34;65.87
22.35;65.87
22.36;65.86
22.36;65.86
22.38;65.87
22.37;65.87
22.38;65.87
22.38;65.86
22.4;65.86
22.42;65.86
22.44;65.86
22.44;65.86
22.45;65.86
22.47;65.86
22.47;65.85
22.48;65.85
22.47;65.85
22.46;65.86
22.45;65.85
22.45;65.85
22.45;65.85
22.45;65.85
22.48;65.83
22.5;65.83
22.5;65.82
22.52;65.82
22.53;65.81
22.52;65.8
22.51;65.8
22.51;65.79
22.5;65.79
22.51;65.78
22.53;65.78
22.52;65.78
22.53;65.78
22.53;65.78
22.54;65.78
22.54;65.78
22.55;65.79
22.56;65.79
22.6;65.8
22.6;65.8
22.59;65.8
22.6;65.81
22.62;65.81
22.61;65.8
22.62;65.8
22.66;65.79
22.66;65.78
22.67;65.78
22.68;65.78
22.68;65.77
22.67;65.77
22.66;65.77
22.66;65.76
22.65;65.76
22.67;65.75
22.67;65.76
22.68;65.76
22.69;65.75
22.7;65.76
22.7;65.76
22.7;65.76
22.69;65.76
22.7;65.77
22.69;65.77
22.7;65.78
22.69;65.78
22.71;65.79
22.7;65.82
22.71;65.82
22.72;65.82
22.69;65.84
22.69;65.87
22.68;65.88
22.68;65.88
22.66;65.89
22.65;65.89
22.65;65.89
22.62;65.9
22.64;65.9
22.64;65.9
22.63;65.9
22.64;65.91
22.65;65.91
22.65;65.9
22.66;65.9
22.67;65.9
22.69;65.9
22.68;65.89
22.69;65.89
22.69;65.89
22.71;65.89
22.72;65.88
22.76;65.86
22.76;65.87
22.77;65.87
22.77;65.86
22.77;65.86
22.8;65.85
22.8;65.84
22.84;65.83
22.83;65.82
22.84;65.82
22.83;65.81
22.83;65.81
22.83;65.81
22.83;65.8
22.84;65.8
22.84;65.8
22.86;65.8
22.87;65.8
22.89;65.79
22.89;65.8
22.89;65.8
22.89;65.8
22.89;65.8
22.91;65.79
22.9;65.79
22.92;65.78
22.94;65.78
22.95;65.77
22.94;65.77
22.95;65.77
22.95;65.76
22.97;65.76
23;65.76
23;65.75
23.03;65.75
23.04;65.75
23.04;65.76
23.03;65.77
23.04;65.76
23.04;65.75
23.06;65.75
23.06;65.75
23.08;65.74
23.08;65.74
23.09;65.74
23.09;65.73
23.08;65.74
23.08;65.73
23.08;65.73
23.07;65.71
23.09;65.7
23.1;65.71
23.13;65.71
23.13;65.72
23.14;65.72
23.13;65.72
23.15;65.72
23.14;65.73
23.15;65.74
23.14;65.75
23.13;65.75
23.12;65.75
23.13;65.75
23.13;65.75
23.13;65.75
23.14;65.75
23.14;65.76
23.15;65.76
23.16;65.75
23.16;65.76
23.18;65.76
23.18;65.76
23.18;65.76
23.2;65.77
23.2;65.76
23.21;65.77
23.22;65.77
23.23;65.77
23.19;65.79
23.2;65.8
23.19;65.8
23.2;65.81
23.19;65.83
23.15;65.85
23.06;65.87
23.05;65.88
23.06;65.88
23.11;65.86
23.13;65.85
23.16;65.85
23.17;65.84
23.19;65.84
23.21;65.82
23.22;65.82
23.23;65.82
23.23;65.81
23.24;65.81
23.25;65.8
23.26;65.81
23.27;65.81
23.27;65.8
23.28;65.81
23.28;65.8
23.27;65.8
23.28;65.79
23.29;65.79
23.29;65.79
23.3;65.79
23.31;65.8
23.31;65.8
23.32;65.81
23.34;65.82
23.33;65.82
23.32;65.81
23.32;65.82
23.33;65.82
23.33;65.82
23.34;65.82
23.35;65.83
23.36;65.82
23.36;65.82
23.35;65.82
23.34;65.82
23.34;65.81
23.35;65.81
23.35;65.81
23.36;65.8
23.35;65.78
23.36;65.79
23.36;65.8
23.38;65.78
23.38;65.77
23.37;65.77
23.37;65.77
23.37;65.77
23.39;65.78
23.4;65.77
23.38;65.76
23.39;65.76
23.4;65.77
23.41;65.76
23.38;65.76
23.38;65.75
23.39;65.75
23.4;65.75
23.4;65.75
23.42;65.77
23.44;65.77
23.44;65.77
23.43;65.77
23.43;65.78
23.42;65.77
23.42;65.78
23.41;65.78
23.41;65.78
23.41;65.78
23.43;65.78
23.43;65.78
23.42;65.79
23.42;65.79
23.41;65.79
23.41;65.81
23.43;65.82
23.42;65.82
23.47;65.82
23.47;65.82
23.45;65.82
23.45;65.84
23.47;65.84
23.47;65.84
23.49;65.83
23.48;65.83
23.48;65.83
23.49;65.82
23.47;65.82
23.48;65.81
23.47;65.81
23.47;65.8
23.47;65.8
23.48;65.8
23.48;65.8
23.49;65.8
23.49;65.81
23.49;65.81
23.52;65.81
23.54;65.8
23.55;65.81
23.55;65.82
23.56;65.81
23.57;65.81
23.56;65.8
23.55;65.8
23.55;65.79
23.57;65.78
23.58;65.78
23.58;65.79
23.59;65.78
23.6;65.79
23.61;65.79
23.6;65.8
23.6;65.81
23.61;65.81
23.62;65.8
23.63;65.79
23.64;65.79
23.65;65.8
23.66;65.81
23.67;65.81
23.67;65.83
23.68;65.84
23.7;65.84
23.71;65.83
23.72;65.83
23.73;65.83
23.75;65.82
23.76;65.82
23.76;65.81
23.77;65.8
23.79;65.79
23.8;65.8
23.81;65.79
23.81;65.79
23.83;65.79
23.83;65.78
23.81;65.78
23.8;65.78
23.79;65.79
23.78;65.79
23.77;65.79
23.75;65.79
23.75;65.79
23.76;65.78
23.78;65.78
23.79;65.78
23.79;65.77
23.82;65.77
23.82;65.77
23.83;65.78
23.84;65.78
23.82;65.76
23.82;65.76
23.81;65.76
23.82;65.75
23.83;65.76
23.84;65.76
23.84;65.76
23.86;65.77
23.86;65.77
23.84;65.78
23.84;65.79
23.83;65.79
23.83;65.8
23.85;65.8
23.85;65.81
23.87;65.8
23.88;65.78
23.89;65.77
23.9;65.77
23.9;65.77
23.91;65.77
23.92;65.77
23.91;65.77
23.92;65.78
23.94;65.77
23.94;65.78
23.93;65.79
23.93;65.8
23.93;65.8
23.95;65.8
23.97;65.79
23.97;65.8
23.96;65.8
23.98;65.81
23.99;65.79
24.02;65.79
24.01;65.8
24.01;65.8
24.02;65.8
24.02;65.8
24.04;65.8
24.04;65.82
24.06;65.81
24.06;65.81
24.07;65.82
24.08;65.82
24.1;65.81
24.15;65.81
24.14;65.84
24.16;65.84
24.16;65.86
24.17;65.86
24.16;65.85
24.16;65.83
24.15;65.83
24.16;65.82
24.16;65.81
24.17;65.8
24.17;65.79
24.16;65.78
24.15;65.78
24.15;65.77
24.15;65.77
24.15;65.76
24.17;65.76
24.17;65.77
24.18;65.76
24.2;65.76
24.19;65.79
24.21;65.78
24.22;65.78
24.22;65.79
24.23;65.79
24.23;65.8
24.23;65.8
24.24;65.8
24.23;65.82
24.23;65.83
24.25;65.82
24.25;65.81
24.26;65.81
24.26;65.82
24.24;65.83
24.25;65.83
24.26;65.82
24.27;65.81
24.29;65.8
24.29;65.79
24.3;65.8
24.3;65.79
24.32;65.79
24.3;65.8
24.31;65.8
24.31;65.8
24.32;65.81
24.29;65.81
24.31;65.81
24.33;65.79
24.34;65.79
24.36;65.78
24.37;65.78
24.37;65.78
24.39;65.78
24.4;65.78
24.41;65.78
24.41;65.77
24.43;65.77
24.44;65.77
24.43;65.78
24.43;65.78
24.45;65.79
24.46;65.79
24.44;65.78
24.44;65.77
24.46;65.77
24.52;65.79
24.52;65.79
24.54;65.79
24.55;65.79
24.55;65.8
24.55;65.81
24.58;65.83
24.57;65.84
24.58;65.84
24.59;65.84
24.59;65.8
24.57;65.8
24.56;65.79
24.54;65.78
24.54;65.77
24.54;65.76
24.54;65.74
24.54;65.74
24.55;65.74
24.54;65.75
24.56;65.75
24.56;65.74
24.55;65.74
24.56;65.73
24.57;65.73
24.57;65.73
24.58;65.73
24.6;65.71
24.61;65.71
24.61;65.72
24.62;65.72
24.63;65.71
24.62;65.71
24.63;65.71
24.66;65.7
24.66;65.7
24.66;65.68
24.65;65.68
24.65;65.68
24.67;65.66
24.68;65.66
24.67;65.65
24.66;65.65
24.66;65.65
24.66;65.64
24.66;65.64
24.68;65.64
24.68;65.63
24.69;65.64
24.7;65.63
24.7;65.63
24.71;65.64
24.72;65.64
24.72;65.64
24.72;65.65
24.74;65.65
24.74;65.66
24.75;65.66
24.75;65.66
24.76;65.67
24.77;65.66
24.78;65.67
24.78;65.66
24.77;65.66
24.8;65.65
24.8;65.66
24.81;65.66
24.8;65.67
24.82;65.67
24.83;65.67
24.83;65.66
24.84;65.66
24.84;65.66
24.85;65.67
24.86;65.66
24.87;65.67
24.88;65.66
24.9;65.67
24.89;65.66
24.9;65.66
24.9;65.65
24.92;65.64
24.95;65.63
24.96;65.63
24.96;65.63
24.98;65.63
24.99;65.63
25;65.64
24.99;65.63
25;65.63
25.01;65.63
25.03;65.62
25.05;65.62
25.05;65.63
25.05;65.64
25.06;65.63
25.05;65.62
25.06;65.62
25.08;65.61
25.09;65.59
25.08;65.59
25.09;65.58
25.08;65.57
25.09;65.57
25.11;65.57
25.11;65.57
25.12;65.57
25.11;65.55
25.12;65.55
25.13;65.56
25.13;65.56
25.15;65.57
25.16;65.57
25.16;65.56
25.17;65.56
25.18;65.58
25.17;65.57
25.19;65.56
25.2;65.56
25.21;65.56
25.22;65.56
25.21;65.56
25.21;65.55
25.21;65.54
25.21;65.54
25.24;65.54
25.26;65.52
25.27;65.51
25.26;65.51
25.28;65.51
25.27;65.5
25.29;65.5
25.28;65.5
25.29;65.49
25.28;65.49
25.3;65.49
25.3;65.48
25.32;65.49
25.34;65.48
25.32;65.48
25.32;65.47
25.33;65.47
25.32;65.47
25.32;65.47
25.31;65.47
25.33;65.46
25.33;65.46
25.33;65.47
25.34;65.46
25.35;65.46
25.36;65.46
25.35;65.45
25.33;65.46
25.32;65.45
25.35;65.44
25.35;65.44
25.33;65.44
25.33;65.44
25.37;65.43
25.36;65.42
25.34;65.42
25.33;65.42
25.33;65.41
25.33;65.41
25.3;65.4
25.29;65.41
25.26;65.41
25.26;65.4
25.27;65.39
25.26;65.39
25.29;65.38
25.29;65.38
25.29;65.38
25.27;65.38
25.28;65.37
25.26;65.37
25.26;65.37
25.27;65.37
25.28;65.37
25.31;65.37
25.34;65.36
25.34;65.35
25.36;65.35
25.33;65.35
25.31;65.35
25.29;65.35
25.28;65.35
25.3;65.35
25.34;65.33
25.36;65.33
25.38;65.34
25.4;65.34
25.43;65.33
25.45;65.32
25.48;65.31
25.46;65.31
25.45;65.32
25.39;65.32
25.38;65.33
25.34;65.32
25.33;65.32
25.32;65.32
25.31;65.33
25.3;65.33
25.29;65.33
25.28;65.33
25.24;65.32
25.25;65.32
25.26;65.32
25.28;65.31
25.29;65.31
25.28;65.31
25.31;65.29
25.32;65.29
25.31;65.28
25.29;65.29
25.29;65.29
25.3;65.28
25.29;65.28
25.27;65.27
25.27;65.27
25.28;65.27
25.32;65.27
25.34;65.26
25.34;65.26
25.31;65.26
25.31;65.25
25.3;65.25
25.3;65.25
25.29;65.24
25.32;65.24
25.32;65.24
25.34;65.24
25.35;65.23
25.33;65.23
25.33;65.23
25.3;65.23
25.28;65.24
25.27;65.24
25.29;65.23
25.28;65.22
25.29;65.22
25.29;65.22
25.28;65.22
25.27;65.22
25.26;65.22
25.27;65.21
25.29;65.21
25.3;65.21
25.29;65.21
25.3;65.2
25.32;65.2
25.33;65.21
25.33;65.19
25.36;65.18
25.37;65.18
25.37;65.19
25.39;65.19
25.41;65.19
25.39;65.19
25.37;65.19
25.37;65.18
25.37;65.18
25.33;65.19
25.32;65.19
25.31;65.19
25.31;65.19
25.3;65.2
25.27;65.2
25.26;65.19
25.27;65.19
25.27;65.19
25.28;65.19
25.28;65.18
25.25;65.17
25.23;65.17
25.23;65.17
25.23;65.14
25.24;65.14
25.23;65.13
25.24;65.12
25.25;65.13
25.29;65.12
25.3;65.12
25.3;65.12
25.32;65.12
25.34;65.11
25.35;65.11
25.36;65.11
25.36;65.11
25.37;65.1
25.39;65.1
25.37;65.09
25.39;65.08
25.39;65.07
25.41;65.06
25.4;65.06
25.39;65.06
25.41;65.06
25.42;65.04
25.45;65.03
25.51;65.02
25.48;65.02
25.47;65.02
25.45;65.01
25.43;65.01
25.42;65
25.42;65
25.43;65
25.44;64.99
25.46;64.98
25.48;64.97
25.48;64.96
25.47;64.95
25.47;64.95
25.45;64.94
25.42;64.95
25.41;64.96
25.36;64.97
25.35;64.97
25.35;64.98
25.34;64.99
25.33;64.99
25.33;64.98
25.3;64.98
25.27;64.99
25.27;64.99
25.29;64.99
25.26;65
25.23;65
25.2;65.01
25.23;65
25.23;64.99
25.22;64.99
25.22;64.98
25.2;64.98
25.21;64.96
25.21;64.95
25.23;64.94
25.27;64.93
25.29;64.92
25.32;64.91
25.34;64.91
25.37;64.91
25.38;64.91
25.38;64.9
25.39;64.9
25.39;64.9
25.4;64.9
25.39;64.9
25.4;64.89
25.39;64.89
25.4;64.88
25.38;64.88
25.37;64.87
25.37;64.86
25.36;64.86
25.4;64.84
25.39;64.84
25.39;64.84
25.36;64.84
25.35;64.84
25.34;64.84
25.33;64.84
25.33;64.83
25.3;64.83
25.28;64.83
25.28;64.83
25.3;64.83
25.3;64.84
25.28;64.85
25.29;64.86
25.28;64.87
25.26;64.87
25.25;64.87
25.25;64.87
25.23;64.87
25.23;64.87
25.22;64.87
25.22;64.86
25.21;64.87
25.21;64.88
25.2;64.88
25.2;64.89
25.21;64.89
25.21;64.89
25.19;64.9
25.17;64.9
25.16;64.89
25.16;64.89
25.13;64.9
25.13;64.92
25.09;64.92
25.09;64.92
25.07;64.91
25.03;64.91
24.99;64.91
24.97;64.9
24.97;64.89
24.94;64.88
24.9;64.88
24.89;64.89
24.85;64.88
24.83;64.89
24.79;64.87
24.73;64.87
24.72;64.86
24.74;64.85
24.74;64.84
24.74;64.84
24.73;64.85
24.71;64.85
24.7;64.85
24.69;64.84
24.68;64.84
24.67;64.84
24.68;64.83
24.67;64.82
24.68;64.81
24.67;64.81
24.67;64.8
24.66;64.8
24.65;64.82
24.65;64.83
24.66;64.83
24.66;64.83
24.55;64.82
24.54;64.82
24.55;64.81
24.56;64.8
24.58;64.8
24.58;64.79
24.58;64.78
24.55;64.77
24.57;64.76
24.56;64.76
24.57;64.75
24.56;64.75
24.57;64.74
24.57;64.73
24.56;64.72
24.54;64.72
24.54;64.72
24.51;64.71
24.5;64.71
24.52;64.71
24.5;64.71
24.5;64.7
24.5;64.7
24.49;64.7
24.47;64.7
24.47;64.7
24.44;64.69
24.45;64.69
24.46;64.68
24.47;64.69
24.47;64.68
24.44;64.68
24.44;64.67
24.44;64.67
24.41;64.67
24.42;64.66
24.42;64.66
24.43;64.66
24.41;64.65
24.41;64.65
24.41;64.65
24.4;64.65
24.4;64.64
24.39;64.64
24.4;64.63
24.41;64.64
24.43;64.64
24.41;64.63
24.38;64.61
24.39;64.61
24.38;64.61
24.36;64.61
24.39;64.6
24.4;64.61
24.4;64.59
24.41;64.59
24.4;64.59
24.38;64.6
24.37;64.59
24.39;64.59
24.38;64.58
24.39;64.58
24.37;64.58
24.36;64.57
24.37;64.57
24.36;64.57
24.38;64.55
24.37;64.55
24.36;64.54
24.36;64.53
24.35;64.53
24.35;64.53
24.35;64.53
24.33;64.53
24.32;64.53
24.3;64.52
24.3;64.53
24.29;64.53
24.27;64.54
24.27;64.54
24.26;64.53
24.25;64.54
24.25;64.53
24.26;64.53
24.26;64.52
24.27;64.53
24.27;64.52
24.26;64.52
24.26;64.51
24.29;64.51
24.28;64.51
24.28;64.5
24.29;64.5
24.3;64.5
24.31;64.5
24.3;64.5
24.3;64.5
24.27;64.5
24.27;64.5
24.25;64.5
24.23;64.5
24.23;64.48
24.23;64.48
24.24;64.48
24.25;64.48
24.25;64.47
24.27;64.46
24.28;64.45
24.3;64.45
24.29;64.45
24.23;64.46
24.22;64.47
24.22;64.48
24.21;64.49
24.19;64.48
24.2;64.48
24.2;64.47
24.19;64.47
24.19;64.47
24.17;64.47
24.19;64.46
24.18;64.46
24.15;64.46
24.14;64.45
24.13;64.46
24.14;64.45
24.12;64.45
24.11;64.44
24.08;64.44
24.09;64.44
24.1;64.44
24.09;64.43
24.09;64.43
24.1;64.43
24.12;64.43
24.11;64.43
24.11;64.43
24.09;64.41
24.08;64.41
24.06;64.41
24.04;64.41
24.03;64.41
24.04;64.4
24.02;64.4
24.03;64.39
24.01;64.39
24;64.39
24;64.38
23.99;64.37
23.99;64.37
23.98;64.37
23.99;64.36
23.98;64.36
23.99;64.36
23.99;64.35
23.98;64.35
23.98;64.35
23.96;64.35
23.95;64.34
23.93;64.34
23.92;64.33
23.92;64.28
23.95;64.26
23.92;64.27
23.91;64.28
23.88;64.28
23.9;64.28
23.91;64.28
23.91;64.29
23.9;64.28
23.88;64.28
23.86;64.28
23.85;64.29
23.84;64.27
23.85;64.27
23.84;64.27
23.85;64.26
23.83;64.27
23.82;64.27
23.83;64.27
23.82;64.26
23.83;64.26
23.84;64.25
23.82;64.25
23.82;64.24
23.81;64.23
23.78;64.23
23.79;64.23
23.76;64.23
23.77;64.22
23.75;64.22
23.73;64.22
23.73;64.21
23.73;64.22
23.71;64.22
23.7;64.22
23.69;64.22
23.71;64.21
23.7;64.21
23.7;64.2
23.72;64.2
23.72;64.19
23.72;64.18
23.7;64.17
23.69;64.17
23.7;64.17
23.69;64.16
23.69;64.16
23.67;64.16
23.68;64.15
23.66;64.14
23.65;64.14
23.65;64.13
23.64;64.14
23.63;64.14
23.64;64.13
23.64;64.12
23.64;64.11
23.63;64.11
23.61;64.12
23.59;64.12
23.6;64.12
23.59;64.12
23.58;64.12
23.6;64.1
23.59;64.09
23.6;64.09
23.63;64.07
23.65;64.07
23.63;64.07
23.63;64.06
23.62;64.06
23.62;64.04
23.6;64.04
23.61;64.05
23.59;64.05
23.58;64.05
23.6;64.05
23.59;64.04
23.58;64.04
23.57;64.04
23.55;64.04
23.54;64.05
23.53;64.05
23.51;64.06
23.5;64.05
23.48;64.05
23.46;64.07
23.45;64.07
23.44;64.08
23.43;64.08
23.41;64.08
23.41;64.08
23.4;64.08
23.41;64.07
23.39;64.06
23.38;64.06
23.38;64.04
23.38;64.03
23.4;64.02
23.4;64.01
23.39;64
23.38;64
23.39;64
23.4;63.99
23.4;63.99
23.38;63.99
23.4;63.98
23.41;63.98
23.4;63.97
23.39;63.97
23.37;63.97
23.38;63.96
23.4;63.96
23.43;63.94
23.42;63.94
23.38;63.93
23.38;63.93
23.39;63.93
23.4;63.93
23.38;63.92
23.37;63.93
23.37;63.91
23.35;63.92
23.35;63.92
23.32;63.94
23.31;63.94
23.31;63.93
23.32;63.93
23.33;63.92
23.29;63.91
23.27;63.92
23.27;63.91
23.26;63.91
23.26;63.91
23.25;63.92
23.25;63.91
23.24;63.91
23.23;63.91
23.23;63.91
23.22;63.91
23.21;63.91
23.22;63.9
23.21;63.9
23.21;63.9
23.19;63.91
23.19;63.9
23.18;63.91
23.16;63.91
23.16;63.91
23.16;63.91
23.14;63.92
23.13;63.92
23.14;63.91
23.13;63.91
23.14;63.9
23.16;63.88
23.14;63.89
23.14;63.88
23.13;63.89
23.12;63.89
23.11;63.9
23.1;63.91
23.08;63.92
23.08;63.9
23.1;63.9
23.1;63.89
23.12;63.88
23.14;63.87
23.12;63.86
23.12;63.86
23.11;63.85
23.11;63.87
23.1;63.87
23.1;63.88
23.09;63.88
23.09;63.87
23.09;63.88
23.08;63.88
23.07;63.87
23.04;63.88
23.05;63.86
23.03;63.85
23.04;63.84
23.04;63.84
23.05;63.84
23.04;63.83
23.02;63.82
23.02;63.83
23;63.82
22.99;63.83
22.99;63.83
23.02;63.81
23.03;63.81
23.02;63.81
23.03;63.8
23.01;63.8
23.02;63.8
23.04;63.79
23.02;63.79
23.01;63.78
23;63.78
23;63.78
22.99;63.79
22.99;63.79
23;63.8
22.99;63.82
22.96;63.83
22.94;63.83
22.94;63.83
22.97;63.83
22.96;63.84
22.96;63.85
22.94;63.84
22.97;63.85
22.97;63.85
22.95;63.87
22.95;63.87
22.97;63.86
22.98;63.86
22.96;63.87
22.95;63.87
22.95;63.88
22.94;63.88
22.94;63.87
22.94;63.87
22.94;63.88
22.95;63.88
22.95;63.89
22.92;63.89
22.92;63.9
22.91;63.9
22.91;63.9
22.9;63.9
22.88;63.9
22.89;63.9
22.87;63.89
22.87;63.89
22.86;63.89
22.85;63.9
22.83;63.9
22.83;63.9
22.84;63.89
22.83;63.89
22.82;63.89
22.82;63.89
22.83;63.88
22.83;63.87
22.88;63.86
22.89;63.86
22.87;63.88
22.89;63.88
22.89;63.87
22.91;63.86
22.92;63.86
22.91;63.85
22.89;63.85
22.91;63.84
22.88;63.84
22.87;63.83
22.87;63.83
22.86;63.84
22.85;63.85
22.84;63.86
22.82;63.85
22.81;63.86
22.79;63.86
22.79;63.86
22.79;63.86
22.79;63.85
22.81;63.85
22.82;63.85
22.83;63.84
22.81;63.84
22.81;63.84
22.8;63.84
22.78;63.84
22.78;63.83
22.78;63.84
22.76;63.84
22.75;63.85
22.74;63.85
22.73;63.85
22.74;63.84
22.73;63.84
22.73;63.85
22.72;63.84
22.72;63.84
22.7;63.84
22.71;63.83
22.73;63.83
22.71;63.83
22.7;63.83
22.7;63.83
22.69;63.82
22.7;63.82
22.68;63.82
22.68;63.81
22.67;63.81
22.67;63.81
22.68;63.8
22.68;63.8
22.7;63.8
22.7;63.79
22.72;63.79
22.73;63.79
22.73;63.79
22.73;63.8
22.75;63.8
22.75;63.79
22.76;63.8
22.79;63.8
22.79;63.81
22.8;63.8
22.81;63.79
22.82;63.79
22.82;63.8
22.83;63.79
22.84;63.79
22.85;63.79
22.84;63.8
22.85;63.8
22.85;63.81
22.86;63.8
22.87;63.8
22.88;63.8
22.89;63.8
22.93;63.78
22.92;63.77
22.93;63.77
22.93;63.77
22.94;63.77
22.94;63.76
22.94;63.76
22.94;63.75
22.93;63.76
22.92;63.76
22.92;63.76
22.9;63.76
22.9;63.76
22.93;63.75
22.9;63.75
22.9;63.75
22.86;63.75
22.86;63.74
22.88;63.73
22.88;63.74
22.89;63.74
22.89;63.74
22.89;63.73
22.89;63.73
22.92;63.73
22.93;63.72
22.94;63.72
22.94;63.71
22.93;63.71
22.92;63.72
22.91;63.72
22.89;63.73
22.9;63.72
22.92;63.71
22.9;63.71
22.9;63.71
22.91;63.71
22.9;63.71
22.9;63.69
22.88;63.7
22.88;63.69
22.87;63.69
22.86;63.68
22.87;63.68
22.88;63.67
22.86;63.68
22.87;63.69
22.85;63.69
22.86;63.7
22.87;63.7
22.85;63.7
22.85;63.71
22.84;63.7
22.83;63.71
22.83;63.7
22.84;63.7
22.83;63.69
22.83;63.68
22.86;63.67
22.86;63.65
22.86;63.65
22.86;63.65
22.85;63.65
22.84;63.65
22.83;63.65
22.83;63.65
22.82;63.65
22.81;63.65
22.81;63.65
22.82;63.65
22.83;63.66
22.82;63.67
22.81;63.68
22.8;63.68
22.78;63.69
22.78;63.68
22.78;63.67
22.78;63.66
22.78;63.67
22.76;63.68
22.77;63.68
22.77;63.68
22.77;63.68
22.77;63.68
22.76;63.69
22.78;63.69
22.77;63.69
22.76;63.7
22.75;63.7
22.74;63.7
22.74;63.7
22.74;63.71
22.71;63.72
22.72;63.71
22.72;63.7
22.7;63.72
22.7;63.72
22.69;63.72
22.7;63.71
22.69;63.71
22.7;63.69
22.69;63.69
22.68;63.68
22.68;63.7
22.68;63.7
22.67;63.69
22.67;63.7
22.65;63.7
22.65;63.69
22.64;63.69
22.63;63.7
22.64;63.71
22.65;63.7
22.64;63.71
22.65;63.71
